(78, 3.9815e-05)
(76, 3.9866e-05)
(78, 4.0943e-05)
(80, 4.226e-05)
(80, 4.9323e-05)
(80, 4.2051e-05)
(81, 4.1745e-05)
(81, 4.3481e-05)
(81, 4.2463e-05)
(82, 4.0489e-05)
(83, 4.271e-05)
(84, 4.8572e-05)
(83, 4.1324e-05)
(82, 4.2654e-05)
(81, 4.3211e-05)
(81, 4.2288e-05)
(82, 4.292e-05)
(83, 4.3908e-05)
(83, 4.3662e-05)
(84, 4.393e-05)
(83, 4.4036e-05)
(84, 4.2557e-05)
(85, 4.4091e-05)
(85, 4.5111e-05)
(85, 4.5228e-05)
(88, 4.5386e-05)
(89, 4.5995e-05)
(89, 4.707e-05)
(90, 4.7879e-05)
(90, 4.8414e-05)
(90, 4.7429e-05)
(90, 4.6409e-05)
(90, 4.8567e-05)
(92, 4.8898e-05)
(92, 4.7682e-05)
(93, 4.8058e-05)
(94, 4.8337e-05)
(95, 5.2694e-05)
(94, 4.9073e-05)
(94, 4.9804e-05)
(94, 4.9181e-05)
(94, 4.8549e-05)
(95, 5.5426e-05)
(94, 4.971e-05)
(93, 4.9666e-05)
(93, 4.8224e-05)
(95, 5.1528e-05)
(93, 4.5968e-05)
(93, 4.7519e-05)
(92, 4.6641e-05)
(93, 4.9677e-05)
(93, 4.6677e-05)
(93, 4.8e-05)
(93, 4.9017e-05)
(95, 4.9081e-05)
(96, 4.9827e-05)
(97, 4.9342e-05)
(96, 4.8936e-05)
(97, 4.9025e-05)
(93, 4.6553e-05)
(93, 4.7593e-05)
(92, 4.8497e-05)
(91, 4.557e-05)
(93, 5.2216e-05)
(94, 4.8293e-05)
(93, 4.7462e-05)
(94, 4.7823e-05)
(97, 4.8707e-05)
(96, 4.8301e-05)
(97, 5.038e-05)
(97, 4.9715e-05)
(97, 5.0368e-05)
(97, 4.8282e-05)
(97, 4.9852e-05)
(97, 5.066e-05)
(97, 4.9526e-05)
(99, 5.1069e-05)
(98, 5.0746e-05)
(98, 4.9616e-05)
(98, 5.0718e-05)
(98, 5.083e-05)
(98, 5.0279e-05)
(101, 5.1396e-05)
(101, 5.1504e-05)
(101, 5.1112e-05)
(101, 5.2478e-05)
(99, 5.161e-05)
(99, 5.0424e-05)
(100, 5.1123e-05)
(101, 5.7029e-05)
(100, 5.151e-05)
(99, 4.9725e-05)
(98, 4.9361e-05)
(99, 5.3295e-05)
(99, 5.7293e-05)
(99, 5.2025e-05)
(98, 5.0077e-05)
(100, 5.2474e-05)
(101, 5.2434e-05)
(102, 5.6878e-05)
(102, 5.2028e-05)
(102, 5.2645e-05)
(100, 5.2773e-05)
(101, 5.1983e-05)
(102, 5.114e-05)
(103, 5.2335e-05)
(102, 5.3132e-05)
(103, 5.3186e-05)
(105, 5.564e-05)
(105, 5.4663e-05)
(104, 5.4279e-05)
(105, 5.3992e-05)
(105, 5.6006e-05)
(107, 5.576e-05)
(109, 5.7316e-05)
(109, 6.3734e-05)
(110, 5.5583e-05)
(110, 5.7195e-05)
